client_id,gender,birth_date,client_district_id,disp_id,account_id,disp_type,acc_district_id,stmt_freq,account_date,loan_id,loan_date,loan_amount,loan_duration,loan_payments,loan_status,card_id,card_type,card_issued_date,avg_balance,abs_balance,avg_dtCCwdl,avg_dtCashwdl,avg_dtObRemit,avg_dtOther,avg_crCash,avg_crObColl,avg_crOther,avg_dtIns,avg_dtStmtBal,avg_dtIntNegBal,avg_dtHousehold,avg_dtLoan,avg_dtOtherPay,avg_crInterest,avg_crPension,avg_crOtherPay,district_id,district_name,region,num_inhab,mun_inhab500,mun_inhab1000,mun_inhab10000,mun_inhab10001,num_cities,urban_ratio,avg_sal,unemploy95,unemploy96,entPer1000,crimes95,crimes96,num_operators
6317,f,1957-01-27,77,6317,5228,OWNER,77,PostTransaction,1993-06-23,6066,1994-07-11,173808,24,7242.0,A,,,,1259.092,94431.9,0.0,8068.746667,0.0,0.0,13.333333,9273.8,40.705333,0.0,10.666667,0.0,0.0,0.0,8058.08,40.705333,0.0,9287.133333,77,Vsetin,north Moravia,148545,8,35,12,3,4,53.5,8909,4.01,5.56,113,3460,3590,2
6318,m,1950-03-05,77,6318,5228,DISPONENT,77,PostTransaction,1993-06-23,6066,1994-07-11,173808,24,7242.0,A,,,,1259.092,94431.9,0.0,8068.746667,0.0,0.0,13.333333,9273.8,40.705333,0.0,10.666667,0.0,0.0,0.0,8058.08,40.705333,0.0,9287.133333,77,Vsetin,north Moravia,148545,8,35,12,3,4,53.5,8909,4.01,5.56,113,3460,3590,2
6349,m,1972-12-03,72,6349,5256,OWNER,72,PostTransaction,1993-10-25,6072,1994-05-10,193968,36,5388.0,A,,,,2785.517241,80780.0,0.0,7082.758621,0.0,0.0,9814.689655,0.0,53.586207,0.0,3.448276,0.0,0.0,0.0,7079.310345,53.586207,0.0,9814.689655,72,Olomouc,north Moravia,226122,32,50,7,4,4,62.6,8994,3.8,4.79,110,9672,9208,1
6359,m,1976-07-06,64,6359,5263,OWNER,64,Monthly,1995-07-14,6073,1996-11-12,276300,60,4605.0,C,,,,299.763043,27578.2,0.0,930.223913,472.282609,0.0,1684.793478,0.0,17.476087,0.0,1.745652,0.0,472.282609,0.0,928.478261,17.476087,0.0,1684.793478,64,Zlin,south Moravia,197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484,4265,1
6363,f,1973-10-20,4,6363,5267,OWNER,4,Monthly,1996-01-12,6075,1997-11-26,129312,24,5388.0,D,,,,470.505263,71516.8,0.0,6034.277632,0.0,0.0,6481.539474,0.0,23.243421,0.0,2.017105,0.227632,0.0,0.0,6032.032895,23.243421,0.0,6481.539474,4,Kladno,central Bohemia,149893,63,29,6,2,6,67.4,9753,4.64,5.05,109,5244,5892,1
6366,m,1966-02-21,49,6366,5269,OWNER,49,Monthly,1996-07-04,6076,1997-02-02,117420,60,1957.0,C,,,,570.693023,24539.8,0.0,2787.065116,374.55814,0.0,3701.581395,0.0,30.734884,0.0,1.018605,0.0,36.883721,0.0,3123.72093,30.734884,0.0,3701.581395,49,Semily,east Bohemia,75685,31,28,5,1,9,60.8,8208,1.89,2.26,155,1660,2123,1
6367,m,1970-04-28,44,6367,5270,OWNER,44,Monthly,1993-01-13,6077,1993-11-22,79608,24,3317.0,A,,,,1957.467925,103745.8,0.0,7821.445283,0.0,0.0,15.09434,9709.698113,54.120755,0.0,1.65283,0.0,0.0,0.0,7819.792453,54.120755,0.0,9724.792453,44,Chrudim,east Bohemia,105606,77,26,7,2,7,53.0,8254,2.79,3.76,97,2166,2325,1
6383,m,1970-01-07,15,6383,5283,OWNER,15,Monthly,1997-09-18,6078,1998-09-09,170832,48,3559.0,C,,,,801.930769,52125.5,0.0,6556.187692,1039.123077,0.0,10.769231,8348.676923,37.795385,0.0,1.572308,0.0,1039.123077,0.0,6554.615385,37.795385,0.0,8359.446154,15,Cesky Krumlov,south Bohemia,58796,22,16,7,1,5,51.9,9045,3.13,3.6,124,1845,1879,1
6408,m,1956-06-29,47,6408,5305,OWNER,47,Monthly,1996-09-16,6083,1998-03-31,240528,48,5011.0,C,,,,114.523077,10421.6,0.0,6413.283516,0.0,0.0,54.945055,6442.912088,29.949451,0.0,2.085714,0.0,0.0,0.0,6411.197802,29.949451,0.0,6497.857143,47,Pardubice,east Bohemia,162580,83,26,5,1,6,72.8,9538,1.51,1.81,111,6079,5410,1
6417,m,1950-01-07,40,6417,5313,OWNER,40,Monthly,1993-04-29,6087,1994-02-27,300660,60,5011.0,C,,,,513.924242,33919.0,0.0,4314.606061,599.69697,0.0,5408.621212,0.0,19.606061,72.575758,1.106061,0.0,438.712121,0.0,4401.909091,19.606061,0.0,5408.621212,40,Teplice,north Bohemia,128118,9,16,6,3,8,85.3,9317,6.49,7.07,97,6949,6872,1
6422,m,1960-09-23,28,6422,5317,OWNER,28,Monthly,1996-10-20,6088,1997-03-07,90180,36,2505.0,C,,,,2812.769231,36566.0,0.0,2853.846154,0.0,0.0,430.769231,5202.384615,33.461538,0.0,0.0,0.0,0.0,0.0,2853.846154,33.461538,0.0,5633.153846,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525,1
6469,m,1953-03-16,4,6469,5358,OWNER,4,Monthly,1995-05-18,6095,1997-01-24,68340,60,1139.0,C,,,,404.882456,46156.6,0.0,3109.640351,1209.342105,0.0,4695.596491,0.0,28.268421,0.0,1.921053,0.0,1209.342105,0.0,3107.719298,28.268421,0.0,4695.596491,4,Kladno,central Bohemia,149893,63,29,6,2,6,67.4,9753,4.64,5.05,109,5244,5892,1
6473,f,1940-09-30,76,6473,5362,OWNER,76,Weekly,1996-09-06,6097,1997-08-21,202848,48,4226.0,C,,,,456.783784,33802.0,0.0,2814.418919,1446.459459,0.0,236.486486,4454.783784,26.391892,0.0,2.837838,0.0,693.297297,0.0,3564.743243,26.391892,0.0,4691.27027,76,Sumperk,north Moravia,127369,31,32,13,2,7,51.2,8369,4.73,5.88,107,3736,2807,2
6474,m,1934-11-30,76,6474,5362,DISPONENT,76,Weekly,1996-09-06,6097,1997-08-21,202848,48,4226.0,C,,,,456.783784,33802.0,0.0,2814.418919,1446.459459,0.0,236.486486,4454.783784,26.391892,0.0,2.837838,0.0,693.297297,0.0,3564.743243,26.391892,0.0,4691.27027,76,Sumperk,north Moravia,127369,31,32,13,2,7,51.2,8369,4.73,5.88,107,3736,2807,2
6499,m,1963-02-01,44,6499,5385,OWNER,44,Weekly,1993-05-21,6103,1994-04-07,149340,60,2489.0,C,,,,420.326786,23538.3,0.0,1741.303571,937.928571,0.0,146.428571,2933.857143,19.273214,0.0,3.214286,0.0,937.928571,0.0,1738.089286,19.273214,0.0,3080.285714,44,Chrudim,east Bohemia,105606,77,26,7,2,7,53.0,8254,2.79,3.76,97,2166,2325,1
6511,m,1953-08-07,47,6511,5395,OWNER,47,Monthly,1996-04-26,6104,1997-09-05,158184,36,4394.0,C,,,,303.36,28819.2,0.0,3962.621053,0.0,0.0,4234.810526,0.0,31.170526,0.0,2.305263,0.0,0.0,0.0,3960.315789,31.170526,0.0,4234.810526,47,Pardubice,east Bohemia,162580,83,26,5,1,6,72.8,9538,1.51,1.81,111,6079,5410,1
6544,m,1974-08-04,66,6544,5422,OWNER,66,Monthly,1994-10-22,6109,1996-06-03,368880,60,6148.0,C,,,,580.839011,105712.7,0.0,5093.369231,403.252747,0.0,6052.543956,0.0,24.917033,126.153846,1.363736,0.0,73.142857,0.0,5295.961538,24.917033,0.0,6052.543956,66,Zdar nad Sazavou,south Moravia,125832,151,41,2,3,5,48.3,8512,3.51,4.12,102,2247,2103,2
6545,f,1978-09-09,66,6545,5422,DISPONENT,66,Monthly,1994-10-22,6109,1996-06-03,368880,60,6148.0,C,,,,580.839011,105712.7,0.0,5093.369231,403.252747,0.0,6052.543956,0.0,24.917033,126.153846,1.363736,0.0,73.142857,0.0,5295.961538,24.917033,0.0,6052.543956,66,Zdar nad Sazavou,south Moravia,125832,151,41,2,3,5,48.3,8512,3.51,4.12,102,2247,2103,2
6551,f,1948-08-12,24,6551,5428,OWNER,24,Monthly,1993-04-14,6111,1993-09-24,174744,24,7281.0,B,,,,1816.9,58140.8,0.0,4870.525,0.0,0.0,6660.9375,0.0,26.4875,0.0,1.36875,0.0,581.25,0.0,4287.90625,26.4875,0.0,6660.9375,24,Karlovy Vary,west Bohemia,122603,25,21,6,2,8,80.0,8991,1.39,2.01,128,5198,5273,1
6571,f,1971-03-24,72,6571,5445,OWNER,72,Monthly,1997-02-19,6113,1997-10-01,78696,36,2186.0,C,,,,885.190244,36292.8,0.0,1402.336585,263.926829,0.0,129.268293,2399.268293,22.917073,45.658537,1.068293,0.0,50.121951,0.0,1569.414634,22.917073,0.0,2528.536585,72,Olomouc,north Moravia,226122,32,50,7,4,4,62.6,8994,3.8,4.79,110,9672,9208,1
6616,m,1953-06-18,1,6616,5481,OWNER,52,Monthly,1993-08-16,6120,1994-09-11,209184,48,4358.0,A,,,,650.805882,44254.8,0.0,6893.702941,0.0,0.0,14.705882,7500.294118,29.508824,0.0,1.717647,0.0,0.0,0.0,6891.985294,29.508824,0.0,7515.0,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1
6691,m,1942-10-15,43,6691,5541,OWNER,43,Monthly,1995-03-24,6130,1996-07-18,32640,48,680.0,C,,,,175.701869,18800.1,0.0,911.781308,386.747664,0.0,1458.88785,0.0,15.342991,0.0,1.500935,0.0,320.130841,0.0,976.897196,15.342991,0.0,1458.88785,43,Hradec Kralove,east Bohemia,161854,73,21,6,1,6,76.3,9425,1.72,2.5,125,4085,3891,1
6729,m,1957-12-27,15,6729,5572,OWNER,15,Monthly,1997-08-11,6136,1998-04-19,140880,60,2348.0,C,,,,319.986047,13759.4,0.0,4195.288372,1052.465116,0.0,5519.302326,0.0,48.437209,0.0,1.35814,0.0,1052.465116,0.0,4193.930233,48.437209,0.0,5519.302326,15,Cesky Krumlov,south Bohemia,58796,22,16,7,1,5,51.9,9045,3.13,3.6,124,1845,1879,1
6731,m,1943-11-26,13,6731,5574,OWNER,13,Weekly,1994-07-14,6137,1996-04-10,44628,12,3719.0,A,,,,550.957534,80439.8,0.0,5541.863014,1301.69863,0.0,16.438356,7352.568493,25.512329,0.0,3.287671,0.0,1301.69863,0.0,5538.575342,25.512329,0.0,7369.006849,13,Rakovnik,central Bohemia,53921,61,22,1,1,2,41.3,8598,2.77,3.26,123,1597,1875,1
6749,f,1943-09-29,9,6749,5591,OWNER,9,Monthly,1996-03-16,6142,1997-01-21,221880,60,3698.0,C,,,,548.077465,38913.5,0.0,2642.042254,299.323944,0.0,30.985915,3437.408451,21.049296,29.15493,1.028169,0.0,27.295775,0.0,2883.887324,21.049296,0.0,3468.394366,9,Nymburk,central Bohemia,81344,61,23,4,2,6,55.3,8899,3.39,3.97,149,2987,2487,2
6750,m,1946-06-04,9,6750,5591,DISPONENT,9,Monthly,1996-03-16,6142,1997-01-21,221880,60,3698.0,C,,,,548.077465,38913.5,0.0,2642.042254,299.323944,0.0,30.985915,3437.408451,21.049296,29.15493,1.028169,0.0,27.295775,0.0,2883.887324,21.049296,0.0,3468.394366,9,Nymburk,central Bohemia,81344,61,23,4,2,6,55.3,8899,3.39,3.97,149,2987,2487,2
6798,f,1948-08-03,61,6798,5628,OWNER,61,Monthly,1994-06-17,6151,1995-04-25,225420,60,3757.0,C,,,,635.362745,32403.5,0.0,2408.490196,0.0,0.0,3023.313725,0.0,20.539216,0.0,1.431373,0.0,0.0,0.0,2407.058824,20.539216,0.0,3023.313725,61,Trebic,south Moravia,117897,139,28,5,1,6,53.8,8814,4.76,5.74,107,2112,2059,1
6803,f,1980-12-07,5,6803,5632,OWNER,5,Weekly,1994-11-15,6153,1995-07-25,285600,60,4760.0,C,,,,575.393878,28194.3,0.0,4918.163265,0.0,0.0,5469.061224,0.0,24.495918,0.0,3.673469,0.0,0.0,0.0,4914.489796,24.495918,0.0,5469.061224,5,Kolin,central Bohemia,95616,65,30,4,1,6,51.4,9307,3.85,4.43,118,2616,3040,2
6804,m,1981-06-07,5,6804,5632,DISPONENT,5,Weekly,1994-11-15,6153,1995-07-25,285600,60,4760.0,C,,,,575.393878,28194.3,0.0,4918.163265,0.0,0.0,5469.061224,0.0,24.495918,0.0,3.673469,0.0,0.0,0.0,4914.489796,24.495918,0.0,5469.061224,5,Kolin,central Bohemia,95616,65,30,4,1,6,51.4,9307,3.85,4.43,118,2616,3040,2
6829,f,1963-12-24,10,6829,5650,OWNER,10,PostTransaction,1995-01-08,6157,1995-07-10,98592,24,4108.0,A,,,,1687.380769,43871.9,0.0,3750.0,810.0,0.0,34.615385,6162.5,50.265385,0.0,7.692308,0.0,810.0,0.0,3742.307692,50.265385,0.0,6197.115385,10,Praha - vychod,central Bohemia,92084,55,29,4,3,5,46.7,10124,0.56,0.54,141,3810,4316,1
6892,f,1951-03-22,1,6892,5698,OWNER,1,Monthly,1997-09-04,6168,1998-11-21,99216,36,2756.0,C,,,,358.267442,30811.0,0.0,5102.311628,1059.069767,0.0,6482.686047,0.0,36.962791,0.0,1.35814,0.0,1059.069767,0.0,5100.953488,36.962791,0.0,6482.686047,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,2
6893,m,1944-01-14,1,6893,5698,DISPONENT,1,Monthly,1997-09-04,6168,1998-11-21,99216,36,2756.0,C,,,,358.267442,30811.0,0.0,5102.311628,1059.069767,0.0,6482.686047,0.0,36.962791,0.0,1.35814,0.0,1059.069767,0.0,5100.953488,36.962791,0.0,6482.686047,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,2
6895,m,1971-06-24,42,6895,5700,OWNER,42,Monthly,1993-07-20,6169,1995-03-16,103680,60,1728.0,D,,,,277.318349,30227.7,0.0,1809.53211,0.0,0.0,2067.178899,0.0,19.67156,0.0,2.009174,0.0,0.0,0.0,1807.522936,19.67156,0.0,2067.178899,42,Havlickuv Brod,east Bohemia,95907,87,25,5,2,7,59.1,8388,2.41,2.94,87,1658,1668,1
6922,f,1939-04-27,14,6922,5724,OWNER,14,PostTransaction,1995-04-19,6173,1997-01-08,232560,48,4845.0,C,,,,259.965341,45753.9,0.0,3058.244318,420.465909,0.0,84.659091,3633.75,20.266477,23.948864,9.090909,0.0,244.727273,0.0,3200.943182,20.266477,0.0,3718.409091,14,Ceske Budejovice,south Bohemia,177686,69,27,10,1,9,74.8,10045,1.42,1.71,135,6604,6295,1
6936,f,1959-02-27,52,6936,5735,OWNER,52,Monthly,1995-01-25,6175,1996-02-21,290700,60,4845.0,D,,,,115.749,11574.9,0.0,7079.411,0.0,0.0,7165.36,0.0,29.8,0.0,1.752,0.099,0.0,0.0,7077.56,29.8,0.0,7165.36,52,Usti nad Orlici,east Bohemia,139012,59,41,8,3,10,61.9,8363,2.52,3.49,108,2564,2799,1
6946,f,1970-01-29,74,6946,5742,OWNER,74,PostTransaction,1995-07-05,6178,1995-12-16,232560,48,4845.0,C,,,,1527.540741,41243.6,0.0,5769.592593,0.0,0.0,7247.444444,0.0,49.688889,0.0,11.111111,0.0,0.0,0.0,5758.481481,49.688889,0.0,7247.444444,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347,1
6987,m,1968-01-29,1,6987,5774,OWNER,1,Monthly,1995-06-08,6185,1995-11-28,31176,24,1299.0,A,,,,2202.047826,50647.1,0.0,3040.634783,372.0,0.0,5572.956522,0.0,41.726087,0.0,0.634783,0.0,61.434783,0.0,3350.565217,41.726087,0.0,5572.956522,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1
7010,m,1967-06-30,70,7010,5794,OWNER,70,Monthly,1995-07-14,6190,1996-05-06,123600,60,2060.0,C,,,,316.440816,15505.6,0.0,4402.432653,0.0,0.0,4691.346939,0.0,27.526531,0.0,2.085714,0.0,0.0,0.0,4400.346939,27.526531,0.0,4691.346939,70,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878,10108,2
7011,f,1961-04-14,70,7011,5794,DISPONENT,70,Monthly,1995-07-14,6190,1996-05-06,123600,60,2060.0,C,,,,316.440816,15505.6,0.0,4402.432653,0.0,0.0,4691.346939,0.0,27.526531,0.0,2.085714,0.0,0.0,0.0,4400.346939,27.526531,0.0,4691.346939,70,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878,10108,2
7065,f,1971-07-07,5,7065,5837,OWNER,5,Monthly,1996-07-18,6196,1997-09-14,177804,36,4939.0,C,,,,508.754945,46296.7,0.0,6471.457143,0.0,0.0,6951.494505,0.0,28.717582,0.0,1.764835,0.0,0.0,0.0,6469.692308,28.717582,0.0,6951.494505,5,Kolin,central Bohemia,95616,65,30,4,1,6,51.4,9307,3.85,4.43,118,2616,3040,1
7150,f,1963-09-16,45,7150,5912,OWNER,45,Monthly,1996-10-25,6207,1998-06-23,184620,60,3077.0,C,,,,345.339823,39023.4,0.0,2102.707965,1306.99115,0.0,136.283186,3594.19469,24.561062,0.0,1.938053,0.0,1306.99115,0.0,2100.769912,24.561062,0.0,3730.477876,45,Jicin,east Bohemia,77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080,2122,1
7166,m,1964-05-13,15,7166,5927,OWNER,15,Monthly,1993-11-26,6210,1994-06-06,87216,48,1817.0,B,,,,657.306061,21691.1,0.0,1692.036364,0.0,0.0,163.636364,2147.757576,37.948485,0.0,0.884848,0.0,306.060606,0.0,1385.090909,37.948485,0.0,2311.393939,15,Cesky Krumlov,south Bohemia,58796,22,16,7,1,5,51.9,9045,3.13,3.6,124,1845,1879,1
7241,f,1957-09-06,57,7241,5991,OWNER,1,Monthly,1993-11-21,6223,1994-11-03,61056,48,1272.0,A,,,,523.832813,33525.3,0.0,1978.784375,582.46875,0.0,3060.5625,0.0,24.523438,0.0,1.596875,0.0,185.4375,0.0,2374.21875,24.523438,0.0,3060.5625,57,Hodonin,south Moravia,161954,21,37,20,3,8,48.0,8720,3.73,4.5,116,3729,3651,1
7291,f,1940-12-02,77,7291,6034,OWNER,6,Weekly,1993-03-19,6228,1993-12-01,464520,60,7742.0,B,,,,1284.857353,87370.3,0.0,6025.470588,0.0,0.0,7284.602941,0.0,25.725,0.0,3.088235,0.0,0.0,0.0,6022.382353,25.725,0.0,7284.602941,77,Vsetin,north Moravia,148545,8,35,12,3,4,53.5,8909,4.01,5.56,113,3460,3590,1
7299,m,1938-09-16,1,7299,6040,OWNER,1,Monthly,1993-04-22,6229,1994-10-02,11736,24,489.0,A,,,,202.891729,26984.6,0.0,2048.043609,866.932331,0.0,3097.774436,0.0,20.093233,490.18797,1.427068,0.0,257.556391,0.0,2165.804511,20.093233,0.0,3097.774436,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1
7311,m,1949-05-18,56,7311,6051,OWNER,56,Monthly,1993-08-28,6232,1994-07-08,276660,36,7685.0,B,,,,341.093103,19783.4,0.0,1579.096552,0.0,0.0,1907.637931,0.0,12.551724,0.0,1.510345,0.0,377.586207,0.0,1200.0,12.551724,0.0,1907.637931,56,Breclav,south Moravia,124605,11,42,14,1,8,46.0,8772,4.69,4.98,126,2854,3158,1
7324,f,1963-03-18,1,7324,6061,OWNER,1,Monthly,1997-03-08,6234,1998-05-28,5148,12,429.0,C,,,,616.215,49297.2,0.0,2485.1425,958.6125,0.0,4028.1875,0.0,31.7825,0.0,1.6425,0.0,958.6125,0.0,2483.5,31.7825,0.0,4028.1875,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1
7339,f,1974-02-28,19,7339,6075,OWNER,19,Monthly,1996-09-15,6237,1998-01-06,407952,48,8499.0,D,,,,137.998718,10763.9,0.0,1657.95641,0.0,0.0,1783.666667,0.0,12.288462,0.0,2.058974,0.0,438.461538,0.0,1217.435897,12.288462,0.0,1783.666667,19,Prachatice,south Bohemia,51428,50,11,3,1,4,52.7,8402,3.13,3.98,120,999,1099,1
7348,f,1977-10-26,6,7348,6083,OWNER,6,Weekly,1996-09-19,6239,1997-09-28,360864,48,7518.0,D,,,,318.411628,27383.4,0.0,6897.27907,0.0,0.0,7178.895349,0.0,36.795349,0.0,2.790698,0.0,934.883721,0.0,5959.604651,36.795349,0.0,7178.895349,6,Kutna Hora,central Bohemia,77963,60,23,4,2,4,51.5,8546,2.95,4.02,126,2640,3120,1
7366,f,1973-04-12,29,7366,6097,OWNER,29,Monthly,1997-06-15,6242,1997-10-22,26208,36,728.0,C,,,,3137.316667,37647.8,0.0,675.0,0.0,0.0,3788.0,0.0,24.316667,0.0,0.0,0.0,0.0,0.0,675.0,24.316667,0.0,3788.0,29,Rokycany,west Bohemia,45714,52,10,5,1,6,55.6,8843,2.82,3.6,113,818,888,1
7390,m,1937-11-04,1,7390,6118,OWNER,1,Weekly,1994-03-07,6244,1995-01-08,270648,36,7518.0,B,,,,708.286111,50996.6,0.0,6125.138889,0.0,0.0,6773.291667,0.0,60.133333,0.0,2.916667,0.0,475.0,0.0,5647.222222,60.133333,0.0,6773.291667,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1
7411,f,1963-01-25,54,7411,6138,OWNER,54,Monthly,1997-01-22,6249,1997-07-30,67608,24,2817.0,C,,,,748.078261,17205.8,0.0,3791.93913,472.565217,0.0,213.043478,4777.217391,22.321739,0.0,0.634783,0.0,472.565217,0.0,3791.304348,22.321739,0.0,4990.26087,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721,18696,2
7412,m,1955-10-17,54,7412,6138,DISPONENT,54,Monthly,1997-01-22,6249,1997-07-30,67608,24,2817.0,C,,,,748.078261,17205.8,0.0,3791.93913,472.565217,0.0,213.043478,4777.217391,22.321739,0.0,0.634783,0.0,472.565217,0.0,3791.304348,22.321739,0.0,4990.26087,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721,18696,2
7423,f,1964-09-08,74,7423,6148,DISPONENT,74,Monthly,1993-12-27,6253,1994-11-04,59760,24,2490.0,A,,,,761.725926,41133.2,0.0,3040.140741,726.574074,0.0,4499.981481,0.0,28.459259,0.0,1.622222,0.0,726.574074,0.0,3038.518519,28.459259,0.0,4499.981481,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347,2
7435,f,1957-04-16,67,7435,6158,OWNER,67,Monthly,1996-05-13,6255,1997-02-08,247920,48,5165.0,D,,,,1599.333333,23990.0,0.0,740.0,0.0,0.0,2311.333333,0.0,28.0,0.0,0.0,0.0,0.0,0.0,740.0,28.0,0.0,2311.333333,67,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,1
7521,f,1960-02-09,74,7521,6226,OWNER,74,Weekly,1993-07-26,6272,1994-12-20,398640,60,6644.0,C,,,,689.730233,59316.8,0.0,7931.616279,0.0,0.0,4.651163,8574.965116,41.730233,0.0,4.186047,0.0,0.0,0.0,7927.430233,41.730233,0.0,8579.616279,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347,1
7594,f,1949-04-07,64,7594,6289,OWNER,64,Monthly,1995-04-05,6283,1996-08-11,85632,48,1784.0,C,,,,1175.751765,99938.9,0.0,7028.270588,0.0,0.0,8156.035294,0.0,47.987059,0.0,1.717647,0.0,0.0,0.0,7026.552941,47.987059,0.0,8156.035294,64,Zlin,south Moravia,197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484,4265,1
7678,m,1962-04-07,3,7678,6358,OWNER,3,Monthly,1995-05-27,6296,1996-08-06,270384,48,5633.0,C,,,,664.771264,57835.1,0.0,4366.37931,1502.988506,0.0,96.551724,6409.793103,27.794253,0.0,1.678161,0.0,1502.988506,0.0,4364.701149,27.794253,0.0,6506.344828,3,Beroun,central Bohemia,75232,55,26,4,1,5,41.7,8980,1.95,2.21,111,2824,2813,1
7723,f,1966-06-14,48,7723,6397,OWNER,48,Monthly,1995-03-15,6302,1996-09-16,181020,60,3017.0,C,,,,457.268817,42526.0,0.0,3408.245161,0.0,0.0,46.236559,3795.16129,24.116129,0.0,2.04086,0.0,0.0,0.0,3406.204301,24.116129,0.0,3841.397849,48,Rychnov nad Kneznou,east Bohemia,78955,50,24,8,1,9,59.0,9060,1.78,2.44,124,1655,1717,2
7724,m,1968-02-23,48,7724,6397,DISPONENT,48,Monthly,1995-03-15,6302,1996-09-16,181020,60,3017.0,C,,,,457.268817,42526.0,0.0,3408.245161,0.0,0.0,46.236559,3795.16129,24.116129,0.0,2.04086,0.0,0.0,0.0,3406.204301,24.116129,0.0,3841.397849,48,Rychnov nad Kneznou,east Bohemia,78955,50,24,8,1,9,59.0,9060,1.78,2.44,124,1655,1717,2
7727,f,1958-06-13,31,7727,6400,OWNER,31,PostTransaction,1995-10-09,6303,1996-02-12,72408,24,3017.0,B,,,,2797.223077,36363.9,0.0,5600.0,0.0,0.0,8340.307692,0.0,56.915385,0.0,0.0,0.0,0.0,0.0,5600.0,56.915385,0.0,8340.307692,31,Tachov,west Bohemia,51313,34,12,3,1,4,59.2,8930,3.52,4.2,108,1328,1452,1
7753,f,1978-09-23,70,7753,6425,OWNER,31,Monthly,1993-03-29,6306,1994-12-20,36684,12,3057.0,A,,,,280.7456,35093.2,0.0,2243.9488,0.0,0.0,2505.312,0.0,19.3824,0.0,1.8688,0.0,733.6,0.0,1508.48,19.3824,0.0,2505.312,70,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878,10108,1
7765,f,1958-02-24,1,7765,6434,OWNER,1,Monthly,1995-05-08,6309,1996-11-11,110136,24,4589.0,A,,,,646.771429,40746.6,0.0,5041.073016,465.809524,0.0,6115.619048,0.0,38.034921,0.0,1.390476,0.0,465.809524,0.0,5039.68254,38.034921,0.0,6115.619048,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1
7772,f,1976-12-30,1,7772,6440,OWNER,1,Monthly,1996-11-01,6310,1997-06-17,34572,12,2881.0,A,,,,2091.5425,83661.7,0.0,5634.135,0.0,0.0,7692.875,0.0,32.8025,0.0,1.46,0.0,0.0,0.0,5632.675,32.8025,0.0,7692.875,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1
7787,m,1951-07-10,34,7787,6453,OWNER,34,Monthly,1996-07-27,6312,1998-05-17,10944,36,304.0,C,,,,175.970303,29035.1,0.0,395.443636,300.0,0.0,860.227273,0.0,11.186667,59.018182,1.504242,0.0,165.163636,0.0,469.757576,11.186667,0.0,860.227273,34,Chomutov,north Bohemia,125236,28,11,1,4,5,87.7,9675,6.43,7.68,100,5323,5190,1
7797,m,1970-07-30,50,7797,6461,DISPONENT,50,Monthly,1996-07-17,6313,1997-06-15,150912,36,4192.0,C,,,,652.795522,43737.3,0.0,4753.931343,0.0,0.0,5378.970149,0.0,27.756716,0.0,1.961194,0.0,0.0,0.0,4751.970149,27.756716,0.0,5378.970149,50,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,4.83,5.45,94,2123,2134,2
